what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1504420044213
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420049689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420068391
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1504420073639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420086880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420125987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420133109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420139413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420152309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420158011
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420168247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420195096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420196547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420202736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1504420204112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420209052
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1504420216944
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1504420216962
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1504420216974
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1504420217028
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420217099
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1504420217108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420220259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420227314
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1504420227323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420230507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420235950
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1504420235961
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420238899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420244921
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1504420244931
opened,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1504420245947
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1504420246022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420252279
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1504420252312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1504420261417
